Query,Abundance,BGC_product,Sample,Data_group
SRR7162342_55853_1-11220,846.6893,cyclic-lactone-autoinducer,SRR7162342,Premenopause_Control
SRR7162342_56117_5380-37168,17921.703,betalactone,SRR7162342,Premenopause_Control
SRR7162342_56418_932-12794,2019.1973,cyclic-lactone-autoinducer,SRR7162342,Premenopause_Control
SRR7162342_56430_1-6386,2205.2607,cyclic-lactone-autoinducer,SRR7162342,Premenopause_Control
SRR7162342_56655_75509-97144,20417.908,ranthipeptide,SRR7162342,Premenopause_Control
SRR7162342_5821_51696-73321,18048.207,ranthipeptide,SRR7162342,Premenopause_Control
SRR7162342_58367_1-9316,3600.9407,RRE-containing,SRR7162342,Premenopause_Control
SRR7162342_58915_1-3131,1641.5112,cyclic-lactone-autoinducer,SRR7162342,Premenopause_Control
SRR7162342_59023_13987-34731,2633.1252,cyclic-lactone-autoinducer,SRR7162342,Premenopause_Control
SRR7162342_59194_21226-34546,4822.1123,RRE-containing,SRR7162342,Premenopause_Control
SRR7162342_60918_1-20634,981.044,hybrid,SRR7162342,Premenopause_Control
SRR7162342_61274_2420-23382,11403.663,cyclic-lactone-autoinducer,SRR7162342,Premenopause_Control
SRR7162342_61524_1-1427,624.11487,cyclic-lactone-autoinducer,SRR7162342,Premenopause_Control
SRR7162342_6176_1-2180,561.739,RRE-containing,SRR7162342,Premenopause_Control
SRR7162342_626_1-7718,1990.5483,betalactone,SRR7162342,Premenopause_Control
SRR7162342_64060_1-1082,463.0029,cyclic-lactone-autoinducer,SRR7162342,Premenopause_Control
SRR7162342_64396_1-5047,930.1102,cyclic-lactone-autoinducer,SRR7162342,Premenopause_Control
SRR7162342_64432_1-1527,522.4882,RRE-containing,SRR7162342,Premenopause_Control
SRR7162342_64710_1-8826,6466.505,RRE-containing,SRR7162342,Premenopause_Control
SRR7162342_64723_1-17669,4028.2244,RRE-containing,SRR7162342,Premenopause_Control
SRR7162342_64841_1-3724,4180.2227,arylpolyene,SRR7162342,Premenopause_Control
SRR7162342_65234_13043-33390,28377.814,RRE-containing,SRR7162342,Premenopause_Control
SRR7162342_65290_1-13993,973.2674,NRPS,SRR7162342,Premenopause_Control
SRR7162342_65758_1-1293,4046.6697,cyclic-lactone-autoinducer,SRR7162342,Premenopause_Control
SRR7162342_6651_40034-58380,3540.5789,lanthipeptide-class-ii,SRR7162342,Premenopause_Control
SRR7162342_67315_1-2723,429.27936,RRE-containing,SRR7162342,Premenopause_Control
SRR7162342_67493_1-15480,1848.2489,RRE-containing,SRR7162342,Premenopause_Control
SRR7162342_67717_1-21039,2718.914,cyclic-lactone-autoinducer,SRR7162342,Premenopause_Control
SRR7162342_68083_1-1509,442.6498,cyclic-lactone-autoinducer,SRR7162342,Premenopause_Control
SRR7162342_6858_1-1772,691.0783,cyclic-lactone-autoinducer,SRR7162342,Premenopause_Control
SRR7162342_69195_1-1536,591.90515,cyclic-lactone-autoinducer,SRR7162342,Premenopause_Control
SRR7162342_69214_1-11220,835.1138,cyclic-lactone-autoinducer,SRR7162342,Premenopause_Control
SRR7162342_69612_1-1143,568.15796,resorcinol,SRR7162342,Premenopause_Control
SRR7162342_70038_3554-14595,1371.1644,RRE-containing,SRR7162342,Premenopause_Control
SRR7162342_7031_1-2507,3300.8638,cyclic-lactone-autoinducer,SRR7162342,Premenopause_Control
SRR7162342_70502_16242-37630,2962.4243,ranthipeptide,SRR7162342,Premenopause_Control
SRR7162342_70556_1-3310,1109.901,RRE-containing,SRR7162342,Premenopause_Control
SRR7162342_70738_26848-47635,4834.07,RRE-containing,SRR7162342,Premenopause_Control
SRR7162342_71392_7446-28819,3506.1877,ranthipeptide,SRR7162342,Premenopause_Control
SRR7162342_72190_130072-150338,6905.6045,RRE-containing,SRR7162342,Premenopause_Control
SRR7162342_72256_1-1831,506.67404,ranthipeptide,SRR7162342,Premenopause_Control
SRR7162342_72387_13323-25397,2759.7285,ranthipeptide,SRR7162342,Premenopause_Control
SRR7162342_72616_1-2013,433.21268,ladderane,SRR7162342,Premenopause_Control
SRR7162342_72724_1-10139,1335.903,cyclic-lactone-autoinducer,SRR7162342,Premenopause_Control
SRR7162342_72956_1-1694,635.27466,cyclic-lactone-autoinducer,SRR7162342,Premenopause_Control
SRR7162342_73994_58497-78760,17358.586,RRE-containing,SRR7162342,Premenopause_Control
SRR7162342_74053_1-10882,11352.257,RiPP-like,SRR7162342,Premenopause_Control
SRR7162342_74175_1-19390,6570.1167,ranthipeptide,SRR7162342,Premenopause_Control
SRR7162342_7436_3209-17746,1046.5413,cyclic-lactone-autoinducer,SRR7162342,Premenopause_Control
SRR7162342_74662_1-14128,1157.0238,cyclic-lactone-autoinducer,SRR7162342,Premenopause_Control
SRR7162342_75576_1-3748,752.4731,cyclic-lactone-autoinducer,SRR7162342,Premenopause_Control
SRR7162342_76370_51607-99464,8454.898,arylpolyene,SRR7162342,Premenopause_Control
SRR7162342_77363_1-13072,938.22394,ranthipeptide,SRR7162342,Premenopause_Control
SRR7162342_77905_1-1686,539.2442,resorcinol,SRR7162342,Premenopause_Control
SRR7162342_77932_1-20211,1579.0204,cyclic-lactone-autoinducer,SRR7162342,Premenopause_Control
SRR7162342_7832_1-11310,4331.001,arylpolyene,SRR7162342,Premenopause_Control
SRR7162342_78452_11475-31043,2669.0515,cyclic-lactone-autoinducer,SRR7162342,Premenopause_Control
SRR7162342_78540_1-12258,1737.678,arylpolyene,SRR7162342,Premenopause_Control
SRR7162342_78665_113614-133701,2519.7349,cyclic-lactone-autoinducer,SRR7162342,Premenopause_Control
SRR7162342_78672_1-2060,3377.6226,cyclic-lactone-autoinducer,SRR7162342,Premenopause_Control
SRR7162342_7872_1-1430,570.90485,ranthipeptide,SRR7162342,Premenopause_Control
SRR7162342_78970_1-3410,1648.6764,cyclic-lactone-autoinducer,SRR7162342,Premenopause_Control
SRR7162342_78977_1-5703,4284.7896,RRE-containing,SRR7162342,Premenopause_Control
SRR7162342_80055_2783-23100,7236.2007,RRE-containing,SRR7162342,Premenopause_Control
SRR7162342_80117_1270-22918,5204.046,ranthipeptide,SRR7162342,Premenopause_Control
SRR7162342_80773_1-11101,900.89386,cyclic-lactone-autoinducer,SRR7162342,Premenopause_Control
SRR7162342_81425_1-16759,17935.518,cyclic-lactone-autoinducer,SRR7162342,Premenopause_Control
SRR7162342_81894_1-35853,2876.8567,NRPS,SRR7162342,Premenopause_Control
SRR7162342_81948_17918-38472,3341.6897,cyclic-lactone-autoinducer,SRR7162342,Premenopause_Control
SRR7162342_81989_1-6904,666.4965,cyclic-lactone-autoinducer,SRR7162342,Premenopause_Control
SRR7162342_82130_1-8031,820.1738,NRPS,SRR7162342,Premenopause_Control
SRR7162342_82797_1-5422,975.2869,cyclic-lactone-autoinducer,SRR7162342,Premenopause_Control
SRR7162342_82832_1-2503,726.46124,ranthipeptide,SRR7162342,Premenopause_Control
SRR7162342_83771_1-16668,32116.219,arylpolyene,SRR7162342,Premenopause_Control
SRR7162342_84210_2908-24932,2389.1172,ranthipeptide,SRR7162342,Premenopause_Control
SRR7162342_84394_1-8438,28185.637,arylpolyene,SRR7162342,Premenopause_Control
SRR7162342_85264_164899-175732,3490.2976,RiPP-like,SRR7162342,Premenopause_Control
SRR7162342_85414_1-2818,730.8516,ranthipeptide,SRR7162342,Premenopause_Control
SRR7162342_85521_1-1083,1507.6526,cyclic-lactone-autoinducer,SRR7162342,Premenopause_Control
SRR7162342_86068_1-35850,1212.1176,arylpolyene,SRR7162342,Premenopause_Control
SRR7162342_8627_1-3779,893.5967,cyclic-lactone-autoinducer,SRR7162342,Premenopause_Control
SRR7162342_86345_10538-22399,2404.1575,ranthipeptide,SRR7162342,Premenopause_Control
SRR7162342_86380_38010-58742,9915.731,cyclic-lactone-autoinducer,SRR7162342,Premenopause_Control
SRR7162342_86950_1-1790,590.8387,NRPS,SRR7162342,Premenopause_Control
SRR7162342_87308_1-7806,867.5838,cyclic-lactone-autoinducer,SRR7162342,Premenopause_Control
SRR7162342_8818_1-4148,778.3192,RRE-containing,SRR7162342,Premenopause_Control
SRR7162342_88261_1-7128,674.1852,RRE-containing,SRR7162342,Premenopause_Control
SRR7162342_88652_1-3670,899.91406,RiPP-like,SRR7162342,Premenopause_Control
SRR7162342_89012_1-12593,1168.3989,NRPS,SRR7162342,Premenopause_Control
SRR7162342_89046_1-1967,2358.2112,cyclic-lactone-autoinducer,SRR7162342,Premenopause_Control
SRR7162342_89132_1-1189,514.96674,RRE-containing,SRR7162342,Premenopause_Control
SRR7162342_89489_1-1840,494.1121,RRE-containing,SRR7162342,Premenopause_Control
SRR7162342_90555_1-25104,4458.262,NRPS-like,SRR7162342,Premenopause_Control
SRR7162342_90567_1-18316,1288.5568,ranthipeptide,SRR7162342,Premenopause_Control
SRR7162342_90621_43063-64655,1642.9412,ranthipeptide,SRR7162342,Premenopause_Control
SRR7162342_90655_30007-50258,3179.133,RRE-containing,SRR7162342,Premenopause_Control
SRR7162342_90677_1-8442,6378.2163,arylpolyene,SRR7162342,Premenopause_Control
SRR7162342_907_12605-26587,3375.7,cyclic-lactone-autoinducer,SRR7162342,Premenopause_Control
SRR7162342_90983_1-3942,1106.1102,RRE-containing,SRR7162342,Premenopause_Control
SRR7162342_91075_1-1473,415.67917,cyclic-lactone-autoinducer,SRR7162342,Premenopause_Control
SRR7162342_91136_12279-98906,18024.297,hybrid,SRR7162342,Premenopause_Control
SRR7162342_91310_1-9014,3616.6067,RRE-containing,SRR7162342,Premenopause_Control
SRR7162342_91584_7853-25192,28857.775,RRE-containing,SRR7162342,Premenopause_Control
SRR7162342_92753_219534-261430,2757.6738,hybrid,SRR7162342,Premenopause_Control
SRR7162342_93792_1-4440,1475.1589,ranthipeptide,SRR7162342,Premenopause_Control
SRR7162342_94375_1-2793,1474.7863,cyclic-lactone-autoinducer,SRR7162342,Premenopause_Control
SRR7162342_95002_4983-25333,4204.85,RRE-containing,SRR7162342,Premenopause_Control
SRR7162342_95544_1-10970,1068.9507,lanthipeptide-class-ii,SRR7162342,Premenopause_Control
SRR7162342_95686_24384-35158,3576.5654,cyclic-lactone-autoinducer,SRR7162342,Premenopause_Control
SRR7162342_96523_20339-37426,26797.912,cyclic-lactone-autoinducer,SRR7162342,Premenopause_Control
SRR7162342_96850_4975-21135,1017.2147,cyclic-lactone-autoinducer,SRR7162342,Premenopause_Control
SRR7162342_96954_1-1091,561.2239,cyclic-lactone-autoinducer,SRR7162342,Premenopause_Control
SRR7162342_97396_142771-163515,9142.597,cyclic-lactone-autoinducer,SRR7162342,Premenopause_Control
SRR7162342_97524_1-1704,479.10446,cyclic-lactone-autoinducer,SRR7162342,Premenopause_Control
SRR7162342_9813_13722-33041,3209.5674,RRE-containing,SRR7162342,Premenopause_Control
SRR7162342_9813_318584-338850,2604.5938,RRE-containing,SRR7162342,Premenopause_Control
SRR7162342_98626_14016-32401,2579.4124,cyclic-lactone-autoinducer,SRR7162342,Premenopause_Control
SRR7162342_9949_11137-35380,45484.473,lanthipeptide-class-i,SRR7162342,Premenopause_Control
SRR7162342_9977_1-6926,67214.85,RRE-containing,SRR7162342,Premenopause_Control
SRR7162342_99836_146321-158123,3360.9524,ranthipeptide,SRR7162342,Premenopause_Control
SRR7162342_99952_1-12508,2453.5493,cyclic-lactone-autoinducer,SRR7162342,Premenopause_Control
SRR7162342_99978_1-2066,7454.093,cyclic-lactone-autoinducer,SRR7162342,Premenopause_Control
SRR7162348_10001_4009-24986,7342.514,ranthipeptide,SRR7162348,Premenopause_Control
SRR7162348_10328_1-2215,2582.8118,cyclic-lactone-autoinducer,SRR7162348,Premenopause_Control
SRR7162348_10496_1-1884,820.31,ranthipeptide,SRR7162348,Premenopause_Control
SRR7162348_1063_1-3316,956.65533,ranthipeptide,SRR7162348,Premenopause_Control
SRR7162348_10915_1-14467,5481.905,cyclic-lactone-autoinducer,SRR7162348,Premenopause_Control
SRR7162348_11373_1-6338,10369.66,cyclic-lactone-autoinducer,SRR7162348,Premenopause_Control
SRR7162348_11401_20146-51119,3015.6157,hybrid,SRR7162348,Premenopause_Control
SRR7162348_11530_1-1310,1366.0188,cyclic-lactone-autoinducer,SRR7162348,Premenopause_Control
SRR7162348_12596_1-1597,831.9083,cyclic-lactone-autoinducer,SRR7162348,Premenopause_Control
SRR7162348_1268_1-6717,12892.697,RRE-containing,SRR7162348,Premenopause_Control
SRR7162348_12738_1-4141,2926.7551,cyclic-lactone-autoinducer,SRR7162348,Premenopause_Control
SRR7162348_13291_9655-53065,10422.275,arylpolyene,SRR7162348,Premenopause_Control
SRR7162348_13675_2800-23794,12280.132,cyclic-lactone-autoinducer,SRR7162348,Premenopause_Control
SRR7162348_14183_1-3483,856.29486,RRE-containing,SRR7162348,Premenopause_Control
SRR7162348_14225_1-10660,4835.1396,cyclic-lactone-autoinducer,SRR7162348,Premenopause_Control
SRR7162348_14826_1-1118,19546.875,cyclic-lactone-autoinducer,SRR7162348,Premenopause_Control
SRR7162348_15126_10886-29600,1477.7279,ranthipeptide,SRR7162348,Premenopause_Control
SRR7162348_15734_3952-25328,5417.101,ranthipeptide,SRR7162348,Premenopause_Control
SRR7162348_15807_1-11818,12666.537,cyclic-lactone-autoinducer,SRR7162348,Premenopause_Control
SRR7162348_16020_1-22418,2559.1929,arylpolyene,SRR7162348,Premenopause_Control
SRR7162348_16307_1-11011,970.18286,arylpolyene,SRR7162348,Premenopause_Control
SRR7162348_16714_1-10470,1846.4052,ranthipeptide,SRR7162348,Premenopause_Control
SRR7162348_1673_1-2290,1255.0316,ranthipeptide,SRR7162348,Premenopause_Control
SRR7162348_16909_1-1095,643.7888,RRE-containing,SRR7162348,Premenopause_Control
SRR7162348_17093_1-1630,898.2357,ranthipeptide,SRR7162348,Premenopause_Control
SRR7162348_17256_1-11636,14202.154,lanthipeptide-class-iv,SRR7162348,Premenopause_Control
SRR7162348_18049_1-9911,1425.294,NRPS,SRR7162348,Premenopause_Control
SRR7162348_18438_38220-54788,8514.156,ranthipeptide,SRR7162348,Premenopause_Control
SRR7162348_18498_736-22347,12569.374,ranthipeptide,SRR7162348,Premenopause_Control
SRR7162348_1859_1-1961,663.66327,NRPS,SRR7162348,Premenopause_Control
SRR7162348_19942_1-5244,3986.353,cyclic-lactone-autoinducer,SRR7162348,Premenopause_Control
SRR7162348_21531_251298-294309,31763.639,NRPS-like,SRR7162348,Premenopause_Control
SRR7162348_21628_1-3475,1396.6337,ranthipeptide,SRR7162348,Premenopause_Control
SRR7162348_21641_1-5971,1294.1423,hybrid,SRR7162348,Premenopause_Control
SRR7162348_23033_1-4475,1114.8307,cyclic-lactone-autoinducer,SRR7162348,Premenopause_Control
SRR7162348_23037_1-1169,1159.684,RiPP-like,SRR7162348,Premenopause_Control
SRR7162348_2309_13248-43308,4584.5947,hybrid,SRR7162348,Premenopause_Control
SRR7162348_23159_1-5279,25813.979,resorcinol,SRR7162348,Premenopause_Control
SRR7162348_23364_1-3421,11920.072,RRE-containing,SRR7162348,Premenopause_Control
SRR7162348_23561_1-4806,1212.9386,ranthipeptide,SRR7162348,Premenopause_Control
SRR7162348_25163_23640-45254,2155.0237,ranthipeptide,SRR7162348,Premenopause_Control
SRR7162348_25605_1-13633,20816.85,ranthipeptide,SRR7162348,Premenopause_Control
SRR7162348_25801_1-7881,6698.3647,lanthipeptide-class-ii,SRR7162348,Premenopause_Control
SRR7162348_26580_80022-100285,6835.887,RRE-containing,SRR7162348,Premenopause_Control
SRR7162348_27603_194-24247,1452.9467,lanthipeptide-class-i,SRR7162348,Premenopause_Control
SRR7162348_28067_1-8442,10197.236,cyclic-lactone-autoinducer,SRR7162348,Premenopause_Control
SRR7162348_28289_1-5078,15959.431,RRE-containing,SRR7162348,Premenopause_Control
SRR7162348_28688_1-1384,881.5778,ranthipeptide,SRR7162348,Premenopause_Control
SRR7162348_29342_62024-75644,5245.1245,cyclic-lactone-autoinducer,SRR7162348,Premenopause_Control
SRR7162348_29523_1-8136,1449.6478,cyclic-lactone-autoinducer,SRR7162348,Premenopause_Control
SRR7162348_29713_6111-23177,4823.129,RRE-containing,SRR7162348,Premenopause_Control
SRR7162348_2990_33161-53448,75862.22,RRE-containing,SRR7162348,Premenopause_Control
SRR7162348_30216_1-12604,2310.362,hybrid,SRR7162348,Premenopause_Control
SRR7162348_30459_17492-31791,2931.282,ranthipeptide,SRR7162348,Premenopause_Control
SRR7162348_30799_1-2246,917.46204,NRPS,SRR7162348,Premenopause_Control
SRR7162348_31231_1-3382,5034.6616,cyclic-lactone-autoinducer,SRR7162348,Premenopause_Control
SRR7162348_31630_1-30777,1510.8522,hybrid,SRR7162348,Premenopause_Control
SRR7162348_32018_1-26201,17283.625,NRPS-like,SRR7162348,Premenopause_Control
SRR7162348_3232_75372-96960,2171.4338,ranthipeptide,SRR7162348,Premenopause_Control
SRR7162348_33612_22731-66622,12703.004,arylpolyene,SRR7162348,Premenopause_Control
SRR7162348_3366_1-1171,6182.1357,cyclic-lactone-autoinducer,SRR7162348,Premenopause_Control
SRR7162348_33965_1-25075,2157.1785,NRPS-like,SRR7162348,Premenopause_Control
SRR7162348_34115_5809-15808,1312.2888,siderophore,SRR7162348,Premenopause_Control
SRR7162348_34131_32201-62380,171214.28,arylpolyene,SRR7162348,Premenopause_Control
SRR7162348_34251_1-1140,927.56396,siderophore,SRR7162348,Premenopause_Control
SRR7162348_34729_1-2572,2213.7705,cyclic-lactone-autoinducer,SRR7162348,Premenopause_Control
SRR7162348_34816_1-6411,1514.0542,RiPP-like,SRR7162348,Premenopause_Control
SRR7162348_34944_1-16095,1403.2598,RaS-RiPP,SRR7162348,Premenopause_Control
SRR7162348_35278_1-8089,1478.1825,RRE-containing,SRR7162348,Premenopause_Control
SRR7162348_35579_1-2014,578.88605,RRE-containing,SRR7162348,Premenopause_Control
SRR7162348_35794_49265-69843,25293.902,cyclic-lactone-autoinducer,SRR7162348,Premenopause_Control
SRR7162348_36297_28658-40091,3058.9739,cyclic-lactone-autoinducer,SRR7162348,Premenopause_Control
SRR7162348_36694_1-4994,24453.105,cyclic-lactone-autoinducer,SRR7162348,Premenopause_Control
SRR7162348_37844_1-8459,2750.1257,RiPP-like,SRR7162348,Premenopause_Control
SRR7162348_3824_1-2417,8648.919,ranthipeptide,SRR7162348,Premenopause_Control
SRR7162348_38790_1-10507,12332.251,RRE-containing,SRR7162348,Premenopause_Control
SRR7162348_39265_10372-32154,4779.6675,ranthipeptide,SRR7162348,Premenopause_Control
SRR7162348_39269_19005-40363,8326.084,ranthipeptide,SRR7162348,Premenopause_Control
SRR7162348_3969_25732-46478,3327.2637,CDPS,SRR7162348,Premenopause_Control
SRR7162348_40021_12877-34566,1581.3035,ranthipeptide,SRR7162348,Premenopause_Control
SRR7162348_40634_1-12597,12027.445,cyclic-lactone-autoinducer,SRR7162348,Premenopause_Control
SRR7162348_40701_1-7213,1988.4917,cyclic-lactone-autoinducer,SRR7162348,Premenopause_Control
SRR7162348_41407_1-8911,1083.1975,NRPS,SRR7162348,Premenopause_Control
SRR7162348_41421_1-14218,4588.19,ranthipeptide,SRR7162348,Premenopause_Control
SRR7162348_41575_45128-65724,2328.67,cyclic-lactone-autoinducer,SRR7162348,Premenopause_Control
SRR7162348_41668_1-2679,8015.6094,cyclic-lactone-autoinducer,SRR7162348,Premenopause_Control
SRR7162348_42068_1-6082,12103.405,cyclic-lactone-autoinducer,SRR7162348,Premenopause_Control
SRR7162348_42218_1-8193,6578.9634,RRE-containing,SRR7162348,Premenopause_Control
SRR7162348_42338_1-34986,6323.8267,hybrid,SRR7162348,Premenopause_Control
SRR7162348_42823_1-4629,1124.6003,cyclic-lactone-autoinducer,SRR7162348,Premenopause_Control
SRR7162348_42885_1-1128,648.99133,RRE-containing,SRR7162348,Premenopause_Control
SRR7162348_43150_1-22280,2728.3782,lanthipeptide-class-ii,SRR7162348,Premenopause_Control
SRR7162348_43366_1-4234,877.31134,lanthipeptide-class-i,SRR7162348,Premenopause_Control
SRR7162348_44254_1-4620,1015.2856,RRE-containing,SRR7162348,Premenopause_Control
SRR7162348_44456_89510-108602,10757.037,ranthipeptide,SRR7162348,Premenopause_Control
SRR7162348_44767_1-1145,3883.4917,cyclic-lactone-autoinducer,SRR7162348,Premenopause_Control
SRR7162348_44854_1-20125,1650.3816,ranthipeptide,SRR7162348,Premenopause_Control
SRR7162348_45083_1-17071,1542.213,NRPS-like,SRR7162348,Premenopause_Control
SRR7162348_45091_1-1744,4679.552,cyclic-lactone-autoinducer,SRR7162348,Premenopause_Control
SRR7162348_45577_4148-17735,1476.5918,lanthipeptide-class-iv,SRR7162348,Premenopause_Control
SRR7162348_46008_1-1365,794.532,ranthipeptide,SRR7162348,Premenopause_Control
SRR7162348_46355_1-3334,935.2255,hglE-KS,SRR7162348,Premenopause_Control
SRR7162348_48127_1-1368,594.5925,ranthipeptide,SRR7162348,Premenopause_Control
SRR7162348_48309_75440-106161,6997.6655,NRPS,SRR7162348,Premenopause_Control
SRR7162348_49093_1-1684,756.7283,NRPS,SRR7162348,Premenopause_Control
SRR7162348_49252_1-2522,1042.8235,cyclic-lactone-autoinducer,SRR7162348,Premenopause_Control
SRR7162348_50125_1-10001,2469.7854,RRE-containing,SRR7162348,Premenopause_Control
SRR7162348_50567_23552-44157,6347.4272,cyclic-lactone-autoinducer,SRR7162348,Premenopause_Control
SRR7162348_51094_18967-40638,2011.7375,ranthipeptide,SRR7162348,Premenopause_Control
SRR7162348_51100_1-3117,913.34845,NRPS,SRR7162348,Premenopause_Control
SRR7162348_51522_1-2847,6656.927,cyclic-lactone-autoinducer,SRR7162348,Premenopause_Control
SRR7162348_51538_48219-69885,4625.0596,ranthipeptide,SRR7162348,Premenopause_Control
SRR7162348_52541_1-6831,1524.1613,cyclic-lactone-autoinducer,SRR7162348,Premenopause_Control
SRR7162348_53594_1-3826,9503.157,ranthipeptide,SRR7162348,Premenopause_Control
SRR7162348_54022_9437-31102,11170.236,ranthipeptide,SRR7162348,Premenopause_Control
SRR7162348_5450_1606-32719,1859.6138,ranthipeptide,SRR7162348,Premenopause_Control
SRR7162348_54563_31800-53443,19548.365,ranthipeptide,SRR7162348,Premenopause_Control
SRR7162348_54673_1-15170,6543.3223,ranthipeptide,SRR7162348,Premenopause_Control
SRR7162348_55990_8784-30806,10723.237,ranthipeptide,SRR7162348,Premenopause_Control
SRR7162348_56216_1-2851,9281.896,RiPP-like,SRR7162348,Premenopause_Control
SRR7162348_56232_1-2680,981.34344,lanthipeptide-class-i,SRR7162348,Premenopause_Control
SRR7162348_56646_1-7433,32643.334,ranthipeptide,SRR7162348,Premenopause_Control
SRR7162348_56918_1-7559,2317.1404,RiPP-like,SRR7162348,Premenopause_Control
SRR7162348_57574_77750-98235,3622.4436,cyclic-lactone-autoinducer,SRR7162348,Premenopause_Control
SRR7162348_57668_2618-15375,5019.744,RRE-containing,SRR7162348,Premenopause_Control
SRR7162348_57690_132128-152797,5534.1787,cyclic-lactone-autoinducer,SRR7162348,Premenopause_Control
SRR7162348_57877_1-8247,1081.6434,cyclic-lactone-autoinducer,SRR7162348,Premenopause_Control
SRR7162348_58097_2619-23188,4898.077,cyclic-lactone-autoinducer,SRR7162348,Premenopause_Control
SRR7162348_58162_1-31030,2494.6436,NRPS,SRR7162348,Premenopause_Control
SRR7162348_58298_1-3343,12165.757,cyclic-lactone-autoinducer,SRR7162348,Premenopause_Control
SRR7162348_5989_62536-106132,2148.0781,NRPS,SRR7162348,Premenopause_Control
SRR7162348_638_1-12657,1844.4059,RRE-containing,SRR7162348,Premenopause_Control
SRR7162348_6990_1-8003,1663.462,RRE-containing,SRR7162348,Premenopause_Control
SRR7162348_7559_1-2414,1246.723,RiPP-like,SRR7162348,Premenopause_Control
SRR7162348_8604_1-1401,1374.0555,cyclic-lactone-autoinducer,SRR7162348,Premenopause_Control
SRR7162348_9663_1-10156,4586.534,RRE-containing,SRR7162348,Premenopause_Control
SRR7162350_11119_1-3153,1689.2872,NRPS,SRR7162350,Premenopause_Control
SRR7162350_11353_1-2293,3255.9783,lanthipeptide-class-ii,SRR7162350,Premenopause_Control
SRR7162350_11654_1-10437,2573.4639,ranthipeptide,SRR7162350,Premenopause_Control
SRR7162350_12392_1-15734,3506.7532,thiopeptide,SRR7162350,Premenopause_Control
SRR7162350_12446_1-14169,4867.602,RRE-containing,SRR7162350,Premenopause_Control
SRR7162350_12950_1-2910,1470.5392,ranthipeptide,SRR7162350,Premenopause_Control
SRR7162350_13655_130467-150739,11598.288,RRE-containing,SRR7162350,Premenopause_Control
SRR7162350_14011_39969-60319,44508.555,RRE-containing,SRR7162350,Premenopause_Control
SRR7162350_14492_1-7972,8896.962,cyclic-lactone-autoinducer,SRR7162350,Premenopause_Control
SRR7162350_14506_22281-40876,3062.5234,cyclic-lactone-autoinducer,SRR7162350,Premenopause_Control
SRR7162350_14556_113138-133884,6007.858,CDPS,SRR7162350,Premenopause_Control
SRR7162350_16204_1385-22974,2977.3064,ranthipeptide,SRR7162350,Premenopause_Control
SRR7162350_1625_79568-91907,13443.265,RiPP-like,SRR7162350,Premenopause_Control
SRR7162350_17615_62749-80103,7168.9683,ranthipeptide,SRR7162350,Premenopause_Control
SRR7162350_18601_1-1041,1486.8591,RiPP-like,SRR7162350,Premenopause_Control
SRR7162350_1909_1-8946,3022.729,cyclic-lactone-autoinducer,SRR7162350,Premenopause_Control
SRR7162350_21502_16350-36946,7017.4834,cyclic-lactone-autoinducer,SRR7162350,Premenopause_Control
SRR7162350_22092_1-2864,8122.4946,cyclic-lactone-autoinducer,SRR7162350,Premenopause_Control
SRR7162350_22405_158827-169660,10799.057,RiPP-like,SRR7162350,Premenopause_Control
SRR7162350_23156_1-3968,7170.5103,cyclic-lactone-autoinducer,SRR7162350,Premenopause_Control
SRR7162350_23600_20076-32517,16362.636,RRE-containing,SRR7162350,Premenopause_Control
SRR7162350_2416_1-34829,6785.029,hybrid,SRR7162350,Premenopause_Control
SRR7162350_24269_1-17432,8774.729,cyclic-lactone-autoinducer,SRR7162350,Premenopause_Control
SRR7162350_24689_1-17742,11877.536,arylpolyene,SRR7162350,Premenopause_Control
SRR7162350_2484_5256-26043,10343.009,RRE-containing,SRR7162350,Premenopause_Control
SRR7162350_25483_15813-36166,3887.2415,RRE-containing,SRR7162350,Premenopause_Control
SRR7162350_26816_1-16092,4472.635,ranthipeptide,SRR7162350,Premenopause_Control
SRR7162350_27116_1-1583,11330.706,RRE-containing,SRR7162350,Premenopause_Control
SRR7162350_28030_62146-86001,6795.4155,hybrid,SRR7162350,Premenopause_Control
SRR7162350_28044_21514-35424,2631.1123,ranthipeptide,SRR7162350,Premenopause_Control
SRR7162350_28213_1-12723,12927.663,arylpolyene,SRR7162350,Premenopause_Control
SRR7162350_2827_29435-50811,7082.998,ranthipeptide,SRR7162350,Premenopause_Control
SRR7162350_29451_12718-32987,46626.863,RRE-containing,SRR7162350,Premenopause_Control
SRR7162350_30292_54212-74724,13939.306,cyclic-lactone-autoinducer,SRR7162350,Premenopause_Control
SRR7162350_30759_1-15282,4006.6711,cyclic-lactone-autoinducer,SRR7162350,Premenopause_Control
SRR7162350_3183_1-2463,1349.2739,NRPS-like,SRR7162350,Premenopause_Control
SRR7162350_3222_1-11528,3546.2053,NRPS,SRR7162350,Premenopause_Control
SRR7162350_32456_88506-108739,5640.4546,RRE-containing,SRR7162350,Premenopause_Control
SRR7162350_32579_1-15910,3479.4053,ranthipeptide,SRR7162350,Premenopause_Control
SRR7162350_33582_8059-21982,2736.5476,ranthipeptide,SRR7162350,Premenopause_Control
SRR7162350_33923_92953-104395,5498.062,cyclic-lactone-autoinducer,SRR7162350,Premenopause_Control
SRR7162350_34003_1-2934,1489.5416,ranthipeptide,SRR7162350,Premenopause_Control
